url,code,zone,zone_id,date,title,author,description,address,image_url,documents,categories,latitude,longitude,votes
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8329,8329,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Bancos en el camino verde entre Brezo y Fuente El Sol,Asociación de Vecinos Puente Jardín,"Proponemos que se instalen bancos a lo largo del camino verde ya que los bancos actuales están dentro del parque. Por la zona hay muchos paseantes que se beneficiarían de contar con espacio para sentarse.


Quiero participar en la mesa de zona de mi propuesta.",Entre calle Brezo y Fuente El Sol,,[],['Medio Ambiente - Limpieza'],41.6725511916499,-4.731320142745972,7
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8345,8345,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Techado cancha deportiva y gradas,,La overuela necesita techar las canchas deportivas para que puedan ser utilizadas en invierno y verano. Gracias.,Calle Tovar,,[],['Urbanismo'],41.7003565633604,-4.708000682294028,3
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8568,8568,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,Asfaltar calle de las Leyes en la Overuela,,Vía pública que da acceso a un gran número de viviendas y que aún continúa sin asfaltar,,,[],[],,,4
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8403,8403,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,Nueva parada/estación BIKI cercana a nuevas promociones de Puente Jardín,,"Propongo que se añada una nueva estación BIKI en el entorno de la Calle Anís / Frambuesa para dar servicio a los nuevos vecinos de la zona y los próximos que vendrán durante este año que entra.
Como ubicación propongo la calle Frambuesa por ser un lugar con espacio, situado en un punto medio entre las nuevas promociones y las que se están construyendo, así como por su cercanía a los supermercados Tifer y Lidl.
Una nueva estación de BIKI fomentaría medios de transporte responsables y sostenibles, así como dotaría al barrio de nuevos servicios para sus recientes vecinos.",,,[],['Transportes y movilidad'],41.6741465011226,-4.726421569940044,9
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8378,8378,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,Peatonalización de la Calle Osa Mayor,,"La calle Osa mayor está en un entorno de casas bajas y naturaleza que invita a dar paseos y disfrutar de ella , pero actualmente hay un aumento considerable de tráfico, con aceras estrechísimas, zona peligrosa , no solo por la cantidad de coches que pasan a gran velocidad también por la cantidad de contaminación que genera dichos coches, este cambio es Urgente , primero porque creo que hay una gran contaminación no controlada e inseguridad ciudadana y segundo porque vamos va a crear un espacio abierto y acogedor junto al canal y  el parque para así conseguir un disfrute completo de dicha zona por parte de los ciudadanos.
Quiero participar en la mesa de zona de mi propuesta.",,,[],[],41.6669182834352,-4.737013059021024,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8323,8323,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,"Traslado de inicio-fin línea 5,6 de autobuses",Asociación de Vecinos Puente Jardín,"Se propone el traslado del inicio y fin de las líneas de autobús 5 y 6 a una ubicacuión única en Paseo de Jardín Botánico frente a parcela dotacional EQ-EQ DPT PR-01 P 0,05, a continuación del residencial LAR Vereda, con el consiguiente traslado del cuarto de baño destinado a los conductores para así dar servicio al resto de las nuevas viviendas y vecinos que ya se han trasladado al barrio.

Quiero participar en la mesa de zona de mi propuesta.",,,[],['Transportes y movilidad'],41.6756765667791,-4.727114439010961,9
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8383,8383,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,Gimnasio en la calle para Parque de Las Lavanderas,,"Creación de un gimnasio al aire libre ,en el Parque de Las Lavanderas",,,[],[],41.6910001057578,-4.7087407103759915,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8336,8336,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Mesas de picnic y ping-pong a lo largo del Parque Jardín Botánico,Asociación de Vecinos Puente Jardín,"Proponemos la instalación de mesas de picnic y de ping-pong a lo largo del Parque Jardín Botánico. El volumen de paseantes por esa zona no deja de incrementarse y pensamos que serían unas dotaciones adecuadas para mejorar el confort de los ciudadanos y para potenciar modos de vida saludable.


Quiero participar en la mesa de zona de mi propuesta.",Entre calle Jara y calle Brezo,,[],"['Deportes', 'Participación ciudadana - Asociaciones']",41.6719863290155,-4.731743931769984,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8227,8227,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Colocar bancos en el “Sendero Verde” del Parque Jardín Botánico,,"Una de las finalidades de la Asociación Vecinal Los Comuneros es intervenir en los problemas y necesidades que afectan a vecinas y vecinos del barrio, procurando las mejoras de las condiciones urbanísticas, en este caso, del mobiliario urbano del ""Sendero Verde"" situado en el Jardín Botánico, que posibilite calidad de vida y mejore los lugares de encuentro y espacimiento al aire libre.
Esta demanda nos la hacen llegar personas mayores del barrio que pasean  por la senda verde y necesitan  bancos para descansar a lo largo de su recorrido y facilitar el encuentro sosegado y la charla con sus vecinos.
Estas personas nos han esnseñado cómo se forjan relaciones de buena vecindad, representan nuestros valores y la identidad de nuestro barrio. Sentimos por ellos respeto, cariño y la responsabilidad ética de cuidarles.
Por ello SOLICITAMOS BANCOS URBANOS en tres zonas del recorrido:
Zona 1
Colocar bancos urbanos en la siguiente 
Coordenadas:41º40'08.0""N 4º44'06.0""W
Ubicación google maps:https://maps.app.goo.gl/XDUNiz9abPmBTrHJA
Plus code: M797+HX5 Valladolid
Zona 2
Colocar bancos urbanos en la siguiente 
Coordenadas: 41º40'16.0""N 4º43'57.9""W
Ubicación google maps: https//maps.app.goo.gl/gvkQ84zgsWoGo6jTA
Plus code: M7C8+CVX Valladolid
Zona 3
Colocar bancos urbanos en la siguiente 
Coordenadas: 41º40'21.8""N 4º43'52.1""W
Ubicación google maps: https//maps.app.goo.gl/e2nctmmFSGzcuWvP9
Plus code: M7F9+3HJ Valladolid
Quiero participar en la mesa de zona de mi propuesta.",,,[],"['Participación ciudadana - Asociaciones', 'Medio Ambiente - Limpieza', 'Urbanismo']",41.669812231542,-4.733685851096993,11
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8239,8239,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Renovar aceras en calle San Sebastián (entre Plaza Cosmos y calle Fuente El Sol),,"Las aceras de la calle San Sebastián en dos de sus tramos siguen teniendo un firme asfáltico que alcanza altas temperaturas y reblandecimiento en la época estival, lo  que dificulta el tránsito peatonal, sobre todo, el de personas con movilidad reducida, sillas de ruedas, carritos de la compra, etc
Consideramos que estas aceras se merecen el mismo trato que el resto de aceras de dicha calle y de esta forma facilitar el paseo de las personas que las recorren, mejorando la calidad de vida de vecinas y vecinos. Haciendo unas calles más amables.
En esta propuesta de Presupuestos Participativos SOLICITAMOS elcambio de firme existente en la aceras por baldosas en:
Quiero participar en la mesa de zona de mi propuesta.",,,[],"['Participación ciudadana - Asociaciones', 'Transportes y movilidad', 'Urbanismo']",41.6640096038684,-4.734018445014954,6
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7695,7695,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,16/12/2025,Limpieza y arreglo Plaza San Bartolome,,Plaza muy descuidada y sucia.  Hace muchisimos años que no se hace ningun arreglo .,,,[],"['Salud y consumo - Animales', 'Empleo', 'Medio Ambiente - Limpieza', 'Educación']",41.6609256272072,-4.734132870271992,4
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8152,8152,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,07/01/2026,Pavimentado de aceras en calle Mieses y Sementera,,"Se propone la pavimentación de aceras en estas dos calles, junto al parque de Bomberos. Calle Mieses 3 y Sementera 3. Los accesos a los portales están en mal estado y supone un riesgo para los peatones. Especialemnte en calle Sementera, también muy transitada por los estudiantes del Instituto Ferrari.

Quiero participar en la mesa de zona de mi propuesta.",Ambas calles que rodean al Residencial las Eras.,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/570/large/4de004687e3f2afc1bae619371328839f6480819.jpg,[],['Urbanismo'],41.6589019421198,-4.739624261855965,0
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7818,7818,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,19/12/2025,Autobus directo centro - estaciones (Inadmitida),,"El barrio de la Victoria necesita una línea de autobús que conecte directamente y de forma rápida con el centro y las estaciones que permita llegar en poco tiempo a personas que habitualmente necesiten coger un tren para llegar a su puesto de trabajo.
Actualmente las líneas que llevan a esta zona de la ciudad dan tanto rodeo que se tarda menos yendo andando que en transporte público y con una frecuencia de 30 minutos cuando una línea directa y con una frecuencia menor tiene cabida al igual que poseen otros barrios de la ciudad con alta población y en crecimiento, como es este, que tienen autobuses cada 10 minutos, directos e incluso lanzaderas",,,[],['Transportes y movilidad'],41.6627614684094,-4.734077453613054,4
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7821,7821,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,19/12/2025,Subida a la Fuente El Sol: una calle que necesita una reforma urgente,https://maps.app.goo.gl/ohy3sYqg31KfebdX6,"El estado actual de este vial en la parte en la cual hay viviendas es el siguiente:
No es solo una cuestión estética, es una cuestión de seguridad y dignidad para quienes viven en esta parte del barrio o de quienes quieren pasear por el parque forestal de La Fuente El Sol.
Es hora de urbanizar esta calle como se merece, con aceras en condiciones, rebajes, señalización adecuada y mejoras que garanticen una movilidad segura para todas las personas.

Quiero participar en la mesa de zona de mi propuesta.",,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/379/large/4de004687e3f2afc1bae619371328839f6480819.jpg,[],['Urbanismo'],41.6692786009307,-4.737617969513053,14
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8225,8225,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Mejora de la pista de patinaje de velocidad La Victoria – Puente Jardín,Pablo Christiaens Sánchez,"Propuesta: Mejora de la pista de patinaje de velocidad La Victoria – Puente Jardín
RESUMEN DE LA PROPUESTA:
Se solicita una intervención en la pista municipal de patinaje de velocidad de La Victoria – Puente Jardín para garantizar la seguridad de los usuarios, mejorar la infraestructura existente, y convertirla en un espacio deportivo funcional y homologado para competiciones, escuelas, programas de inclusión y dinamización del barrio.
La instalación presenta importantes deficiencias estructurales que comprometen la seguridad, limitan su funcionalidad y la hacen inservible para competiciones oficiales.
ACTUACIONES PROPUESTAS (todas de inversión directa):
¿Por qué cumple con los criterios de los Presupuestos Participativos?
Garantiza la seguridad de una instalación deportiva muy utilizada tanto para el deporte federado, como para el deporte base y escolar, que usan cientos de personas cada semana y con estas mejoras su uso podría multiplicarse, incluyendo eventos regionales y nacionales con impacto directo en el barrio. También atiende a colectivos en riesgo de exclusión: es uno de los espacios utilizados en el programa del club: “No Solo Ruedas”, con el que se acerca el patinaje a personas en situación de vulnerabilidad social. Se podrían organizar jornadas abiertas, exhibiciones y más actividades cuyos usuarios no fueran únicamente deportistas y escolares de patinaje de velocidad.
Impacto concreto:
- Convertiría esta pista en un referente para el deporte base y de competición en Valladolid, permitiendo albergar campeonatos oficiales que atraerían a cientos de deportistas y familias.
- Activa el barrio de La Victoria-Puente Jardín, vinculando deporte, infancia, familia y comunidad.
- Da uso continuo y sostenible a una instalación pública actualmente limitada por su estado.
En resumen
Esta propuesta no solo arregla una pista: genera impacto deportivo, educativo, económico, social, ambiental y comunitario.
Es una inversión viable, necesaria y transformadora para Valladolid.

Quiero participar en la mesa de zona de mi propuesta.",,,[],['Deportes'],41.6671579096808,-4.731729984168965,0
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8258,8258,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Alumbrado calle las leyes,,"La calle las leyes en el barrio La Overuela, está completamente a oscuras, es una calle principal, de la que salen muchos caminos en los que viven muchas personas, la calle esta sin aceras y cualquier día puede suceder un accidente por atropello, las personas no tienen otro lugar por donde acceder a sus casas o parcelas que andando por la carretera.",La calle entera se encuentra sin alumbrado,,[],[],41.6897174296118,-4.702975659639037,3
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8533,8533,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,Alumbrado Parque de las Lavanderas,,"El Parque de las Lavanderas es un magnífico área de esparcimiento para los vecinos de la Overuela, pero al carecer de iluminación no puede disfrutarse durante el invierno y además sufre los efectos del vandalismo.
Quiero participar en la mesa de zona de mi propuesta.",,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/677/large/4de004687e3f2afc1bae619371328839f6480819.jpg,[],[],41.691176797672,-4.7088888287549935,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8158,8158,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,07/01/2026,Mejora paisajística del acceso a las urbanizaciones La Galera y Fuente Berrocal.,Vecinos de la Galera.,"El acceso principal a las urbanizaciones de La Galera y Fuente Berrocal se realiza actualmente por una raqueta situada en la carretera de Fuensaldaña. Este espacio constituye la puerta de entrada a ambos barrios, tanto para residentes como para visitantes.
En la actualidad,la zona presenta una imagen degradada y poco cuidada, con ausencia de elementos paisajísticos, escaso atractivo visual y una estética claramente mejorable. Esta situación genera una primera impresión negativa de los barrios y no se corresponde con la calidad residencial de las urbanizaciones a las que da servicio.
La entrada a un barrio es un elemento clave de identidad urbana. Una intervención adecuada en este espacio permitiría:
Se propone que el Ayuntamiento de Valladolid lleve a cabo una intervención que incluya, entre otras posibles medidas:
Beneficios para la ciudadanía:


Quiero participar en la mesa de zona de mi propuesta.",Raqueta frente estación de servicio Repsol.,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/573/large/4de004687e3f2afc1bae619371328839f6480819.jpeg,[],"['Participación ciudadana - Asociaciones', 'Medio Ambiente - Limpieza', 'Urbanismo']",41.6804645073999,-4.7427753211379695,79
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8007,8007,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,02/01/2026,Zona Deportiva y de Juegos en La Galera.,Vecinos de La Galera.,"ElBarrio de la Galeracareceactualmente deespacios públicos adecuados para la práctica deportiva, juego infantil y ocio familiar. Solicitamos laconstrucción de un espacio que incluya una pista deportiva polivalente para la práctica de diferentes deportes (baloncesto, fútbol...), con una zona de parque infantil seguro y accesible para todas las edades.
La creación de un espacio como este contribuirá a mejorar la calidad de vida de los vecinos, fomentando la actividad física, la convivencia y el desarrollo social y supondría una mejora significativa del espacio de juegos para niños y niñas.
Esta actuación es de alto impacto para este barrio en creciente expansión en el quecarecemos de espacios públicos de este tipo.

Quiero participar en la mesa de zona de mi propuesta.",,,"[{'url': 'https://www10.ava.es/presupuestosparticipativos/system/documents/attachments/000/000/268/original/c0efadeec94beb21fe74b06168356800af6a4c03.pdf', 'title': 'Zona Deportiva y de Ocio en La Galera.'}]","['Deportes', 'Medio Ambiente - Limpieza', 'Urbanismo', 'Educación']",41.6794938262958,-4.744477987387995,52
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7845,7845,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,21/12/2025,Creacion línea LA VICTORIA- UNIVERSIDAD (Inadmitida),,"El acceso de la Victoria a la universidad es lento y muchas veces incluye transbordos y confusión, por eso yo propongo que como ya se ha hecho en otros barrios como: Parquesol y Covaresa (U1 y U8), que se cree una línea lanzadera desde nuestro barrio y alrededores a la universidad y zonas como: Hospital Clínico Universitario, Campus Miguel Delibes, Facultad de Economía, Estación de trenes...  Este cambio no solo  proporcionaria beneficios a los estudiantes, sino que también mejoraria el acceso a zonas antes no bien conectadas como el hospital clínico, el cual es un destino muy demandado. Por eso creo que la creación de una nueva línea o la ampliación del recorrido de otra ya existente, ayudaría a este barrio a mejorar su movilidad, fomentar el transporte público e impulsar su crecimiento. Esta inovación no solo afectaría a un grupo de personas sino que sería una mejora que incluiría a todo nuestro barrio.",,,[],['Transportes y movilidad'],41.6633339574751,-4.735300540923959,6
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8376,8376,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,09/01/2026,"Arreglos y Repintado Mirador de Aves, Parque Las Lavanderas",,"El Mirador de Aves del Parque de Las Lavanderas, en La Overuela es un espacio único en Valladolid con vistas al río Pisuerga, se trata de un espacio lleno de tranquilidad dónde poder disfrutar tanto de la fauna: mirlos, martinete común, garza real, abejaruco europeo, como de la flora Fresnos, chopos, sauces , olmos y álamos negros, entre otros.
El deterioro causado por el paso del tiempo y algún eventual acto de vandalismo, hace necesaria esta intervención de reparación, repintado y barnizado para su correcto mantenimiento y mejora.
Quiero participar en la mesa de zona de mi propuesta.",,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/636/large/4de004687e3f2afc1bae619371328839f6480819.jpg,[],"['Medio Ambiente"" ""Naturaleza"" ""Tiempo libre']",41.6903314618714,-4.70928548971699,3
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7863,7863,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,22/12/2025,sala de musculación,,"Solicitar sala de musculación en el barrio de la victoria, ya que los residentes en el mismo, tenemos que desplazarnos al polideportivo huerta del rey o al Mirian Blasco.
Muchas gracias

Quiero participar en la mesa de zona de mi propuesta.",Un espacio en cualquier lugar de barro la victoria,,[],['Deportes'],,,2
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7568,7568,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,10/12/2025,Cambio de parque,,"Asunto: Petición de intervención para la mejora integral del parque
---
Exposición de motivos
El parque infantil ubicado en el barrio de la victoria en la plaza solidaridad presenta un estado de deterioro significativo en su pavimento, mobiliario y elementos de juego. Asimismo, se ha detectado una masificación continua, especialmente en horario de tarde, que dificulta un uso seguro, adecuado y accesible para los menores y sus familias.
Ante esta situación, el vecindario considera necesaria una renovación integral del espacio, acompañada de un proceso de participación ciudadana que permita recoger las necesidades y preferencias reales de los usuarios habituales del parque. Se solicita al Ayuntamiento que:
1. Inicie un proceso participativo con la implicación de familias, asociaciones vecinales y técnicos municipales para definir el nuevo diseño del parque.
2. Evalúe los problemas actuales relacionados con deterioro, seguridad y masificación.
4. Priorice la ejecución de esta actuación dentro de la planificación municipal por su impacto directo en la calidad de vida del barrio.
---
3. Propuesta técnica resumida
A modo orientativo, y basada en aportaciones vecinales, se sugiere considerar:
Zonificación por edades:
Área 0–3 años
Área 4–7 años
Área 8–12 años
Incorporación de elementos inclusivos, como columpios adaptados o paneles sensoriales.
Ampliación de la superficie útil y redistribución para reducir la masificación.
Aumento de zonas de sombra y descanso, mediante arbolado y mobiliario urbano.
Uso de materiales duraderos y sostenibles, adecuados para un alto nivel de ocupación.
Mejora del pavimento amortiguador conforme a la normativa vigente.
---
4. Beneficios de la actuación
La renovación del parque infantil, acompañada de un proceso participativo estructurado, permitirá:
Mejorar la seguridad y accesibilidad del espacio.
Disminuir la masificación en horas punta.
Fomentar la convivencia y el uso responsable del espacio público.
Incrementar la calidad ambiental mediantela ampliación de zonas verdes.",,,[],[],41.6627934352559,-4.736829400063016,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7908,7908,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,27/12/2025,Conectar el 2° carril de salida de Michelin con la glorieta Bibendum,,"Actualmente Michelin dispone de 2 carriles de salida. El izquierdo conectado hacía la glorieta de Bibendum y el derecho hacía una vía lateral.
La propuesta consiste en permitir la salida de ambos carriles hacia la glorieta Bibendum independientemente de que desde el carril derecho se pueda ir también hacia la vía lateral
Quiero participar en la mesa de zona de mi propuesta.",,,[],['Transportes y movilidad'],41.6751010995583,-4.716364145279044,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8252,8252,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Sotechado cancha deportiva,,"Desde el Barrio de La Overuela venimos desde hace tiempo solicitando un sotechado de la cancha deportiva de nuestro barrio, entendemos que es una propuesta viable y necesaria, ya que sería un punto de reunión y juego para los jóvenes de nuestro barrio tanto en verano como en invierno.",,,[],['Deportes'],41.6923417265323,-4.710289568620055,6
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8204,8204,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,10 Tablones informativos,,"Una de las finalidades de la Asociación Vecinal Los Comuneros es fomentar la participación vecinal, para lo cual, el primer paso que tenemos que dar es facilitar una buena información. La difusión de las actividades que organizamos la realizamos por redes sociales, a través de la página web, o del correo electrónico, correo postal, de carteles en las calles y en establecimientos del barrio.
Teniendo en cuenta que la población de nuestro barrio no dispone de acceso a internet en todos los hogares y que en alguna ocasión la policía municipal nos ha indicado que la legislación vigente no permite colocar carteles en la vía pública, consideramos que para responder adecuadamente a la necesidad de mantener informados a vecinas y vecinos, SOLICITAMOS
La colocación de 10 tablones de información, similares a los ubicados en otros barrios, que tienen troquelado en la parte superior AYUNTAMIENTO VALLADOLID  y NOTICIAS DEL BARRIO, para facilitar la inormación de las actividades que organizamos en la Asociación Vecinal, en el Consejo Social, Consejo del Centro de Salud, Consejo del Centro Cívico, etc. Podrían instalarse en:
1. Cruce de la calle Dársena con calle Fuente el Sol
2. Junto a la entrada principal de la piscina municipal situada en la calle Fuente el Sol.
3. Al inicio de la calle Fuente el Sol.
4.Al inicio del Camino ciclista y peatonal del Jardín Botánico, en el espacio de cesped que hay junto a la pasarela grande del Canal de Castilla.
5. En la plaza de la Solidaridad.
6. En la plazuela situada en el cruce de calle Fuente el Sol con calle San Lázaro
7. En la Plaza San Bartolomé, en su salida hacia la Avenida Gijón.
8. En la calle La Victoria, junto al CEIP Gonzalo de Córdoba.
9. Junto al Centro de Salud La Victoria
10. En Avenida Gijón, junto a la dársena del Canal (proxima a la residencia Ballesol)
Quiero participar en la mesa de zona de mi propuesta.",,https://www10.ava.es/presupuestosparticipativos/system/images/attachments/000/001/588/large/4de004687e3f2afc1bae619371328839f6480819.jpg,[],"['Transparencia', 'Participación ciudadana - Asociaciones', 'Servicios sociales', 'Urbanismo']",41.665173903177,-4.73445564508404,8
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8255,8255,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Conectividad Real en transporte público para la Overuela (linea 24) (Inadmitida),,"Los vecinos de la overuela merecemos y tenemos derecho igual que cualquier otro vecino de otro barrio de la ciudad a una conectividad real y operativa con el resto de la ciudad en transporte público.
Desde la Overuela es necesaria una conexión continua con el centro de la ciudad con media hora como espaciamiento máximo para poder utilizar el transporte público de forma regular. Hay que tener en cuenta que el bus solo va hasta el centro, y para poder moverse por el resto de la ciudad como universidades, centros comerciales o polígonos, hay que hacer conexiones con otros autobuses y con salidas cada hora o más, es inviable su uso ya que no solo se depende de la organización propia sino del tráfico y la puntualidad del resto de autobuses..no se puede estar esperando 1h en el mejor de los casos a qué llegue el autobús a 5 grados que hace en invierno o a 30 grados a la sombra (que no hay) en verano..
Por otro lado, tambien es necesario que se replantee el recorrido incluyendo una parada cerca del centro de salud de la Victoria, el centro cívico Canal de Castilla, la guardería el Principito y colegio Miguel Delibes, que son servicios que utilizan los vecinos del barrio, sobretodo personas mayores y familias con niños y que con la situación actual, si no se dispone de un coche, hay que recorrer una gran distancia andando desde la parada del bus hasta estos servicios...
Las actuales frecuencias y recorridos del transporte público que llega al barrio, nos obligan a los vecinos a usar de forma regular el vehículo privado, con la consiguiente contaminación que ello provoca.","Linea 24, a la overuela",,[],[],41.6915029178632,-4.710708098573036,1
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7696,7696,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,16/12/2025,Remodelación plaza de la armonia,,"La zona de victoria, en actual crecimiento, requiero de ampliación y mejora de sus parques infantiles.
La plaza de la armonía, ubicada tras la plaza de la solidaridad, está en un estado lamentable, totalmente sin uso, con aceras levantadas, sociedad... Un espacio muy amplio en el cual se podría ampliar zona de columpios y crear una pista deportiva de fútbol, un servicio con el que no cuenta el barrio, y que ocasiona problemas en la plaza de la solidaridad porque los niños juegan en cualquier lado, ocasionando pelotazos, perdidas de balón por cercanía a la carretera, ect.
Con tanta posibilidad de espacio disponible, podría ampliarse la plaza en ambos lados ( solidaridad y armonía), crear una pista de fútbol o futbito, incluso un pipican para los perros de la zona.",,,[],"['Deportes', 'Urbanismo']",41.6630684599685,-4.738163671518009,3
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7606,7606,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,14/12/2025,PASO DE PEATONES PLAZA COSMOS ESQUINA CALLE SAN SEBASTIAN 4,,"SEÑALIZACION VERTICAL Y HORIZONTAL DEL PASO DE PEATONES QUE YA TIENE LOS REBAJES DE LAS ACERAS PARA QUE LOS PEATONES PUEDAN PASAR ENTRE ANTRE AMBAS ACERAS DE LA CALLE SAN SEBASTIAL.
EL USO DE ESTE PASO NO REGULADO ES CONTINUO Y MUY NUMEROSO, CON CONTINUOS SOBRESALTOS PARA CONDUCTORES Y PEATONES DADO QUE EXISTEN REBAJES DE ACERAS PERO NO ESTA SEÑALIZADO.",,,[],[],41.663825650445,-4.733182368775033,2
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/8200,8200,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,08/01/2026,Centro de día para personas mayores en el barrio de la Victoria,,"En la calle San sebastián, debajo de la vida activa y el centro de adultos hay un edificio sin uso y propongo que se use para crear un centro de día para personas mayores en el barrio de la Victoria porque hay mucha gente mayor y se tiene que desplazar a otros centros en otros barrios más lejos.",,,[],"['Participación ciudadana - Asociaciones', 'Servicios sociales']",41.6636353752718,-4.732227802260013,9
https://www10.ava.es/presupuestosparticipativos/budgets/6/investments/7567,7567,"5. Zona Pisuerga 1: La Victoria, Fuente Berrocal, La Galera, La Overuela",5,10/12/2025,Adecuacion de la plaza solidaridad,,"Pedimos la adecuacion de la plaza solidaridad para nuestros niños y mayores. La zona de juegos se queda bastante reducida para los niños de todas las edades con columpios muy reducidos para todos los rangos de edades. No disponen de zona techada por lo que tanto en verano como en invierno no son soportable las temperaturas de juego en los pequeños y poco soportables en nuestros mayores, pedimos una zona techada en la zona de columpios y bancos que la discurren.",Plaza de la Solidaridad,,[],['Urbanismo'],,,1
